2026-04-14 08:14:28,120,220
2026-04-14 08:14:29,125,219
2026-04-14 08:14:29,130,221
2026-04-14 08:14:29,135,218
2026-04-14 08:14:29,140,224
2026-04-14 08:14:29,145,270
2026-04-14 08:14:29,150,90
2026-04-14 08:14:30,155,137
2026-04-14 08:14:30,160,271
2026-04-14 08:14:30,165,271
2026-04-14 08:14:30,170,112
2026-04-14 08:14:30,175,30
2026-04-14 08:14:31,180,29
2026-04-14 08:14:31,175,29
2026-04-14 08:14:31,170,97
2026-04-14 08:14:31,165,146
2026-04-14 08:14:31,160,136
2026-04-14 08:14:31,155,14
2026-04-14 08:14:32,150,101
2026-04-14 08:14:32,145,118
2026-04-14 08:14:32,140,101
2026-04-14 08:14:32,135,98
2026-04-14 08:14:32,130,94
2026-04-14 08:14:32,125,124
2026-04-14 08:14:33,120,134
2026-04-14 08:14:33,115,113
2026-04-14 08:14:33,110,51
2026-04-14 08:14:33,105,47
2026-04-14 08:14:33,100,42
2026-04-14 08:14:33,95,40
2026-04-14 08:14:34,90,38
2026-04-14 08:14:34,85,37
2026-04-14 08:14:34,80,37
2026-04-14 08:14:34,75,38
2026-04-14 08:14:34,70,38
2026-04-14 08:14:34,65,41
2026-04-14 08:14:35,60,41
2026-04-14 08:14:35,55,43
2026-04-14 08:14:35,50,53
2026-04-14 08:14:35,45,45
2026-04-14 08:14:35,40,43
2026-04-14 08:14:36,35,41
2026-04-14 08:14:36,30,41
2026-04-14 08:14:36,25,21
2026-04-14 08:14:36,20,20
2026-04-14 08:14:36,15,19
2026-04-14 08:14:36,10,18
2026-04-14 08:14:37,5,19
2026-04-14 08:14:37,0,19
2026-04-14 08:14:37,5,19
2026-04-14 08:14:37,10,18
2026-04-14 08:14:37,15,19
2026-04-14 08:14:37,20,20
2026-04-14 08:14:38,25,20
2026-04-14 08:14:38,30,26
2026-04-14 08:14:38,35,42
2026-04-14 08:14:38,40,43
2026-04-14 08:14:38,45,44
2026-04-14 08:14:38,50,51
2026-04-14 08:14:39,55,46
2026-04-14 08:14:39,60,40
2026-04-14 08:14:39,65,41
2026-04-14 08:14:39,70,38
2026-04-14 08:14:39,75,37
2026-04-14 08:14:39,80,40
2026-04-14 08:14:40,85,42
2026-04-14 08:14:40,90,42
2026-04-14 08:14:40,95,40
2026-04-14 08:14:40,100,15
2026-04-14 08:14:40,105,14
2026-04-14 08:14:40,110,14
2026-04-14 08:14:41,115,14
2026-04-14 08:14:41,120,13
2026-04-14 08:14:41,125,13
2026-04-14 08:14:41,130,14
2026-04-14 08:14:41,135,81
2026-04-14 08:14:41,140,14
2026-04-14 08:14:42,145,14
2026-04-14 08:14:42,150,14
2026-04-14 08:14:42,155,14
2026-04-14 08:14:42,160,16
2026-04-14 08:14:42,165,269
2026-04-14 08:14:42,170,63
2026-04-14 08:14:43,175,57
2026-04-14 08:14:43,180,57
2026-04-14 08:14:43,175,59
2026-04-14 08:14:43,170,58
2026-04-14 08:14:43,165,60
2026-04-14 08:14:43,160,19
2026-04-14 08:14:44,155,15
2026-04-14 08:14:44,150,84
2026-04-14 08:14:44,145,144
2026-04-14 08:14:44,140,14
2026-04-14 08:14:44,135,14
2026-04-14 08:14:44,130,16
2026-04-14 08:14:45,125,14
2026-04-14 08:14:45,120,13
2026-04-14 08:14:45,115,13
2026-04-14 08:14:45,110,13
2026-04-14 08:14:45,105,13
2026-04-14 08:14:45,100,14
2026-04-14 08:14:46,95,15
2026-04-14 08:14:46,90,11
2026-04-14 08:14:46,85,7
2026-04-14 08:14:46,80,39
2026-04-14 08:14:46,75,38
2026-04-14 08:14:46,70,39
2026-04-14 08:14:47,65,39
2026-04-14 08:14:47,60,41
2026-04-14 08:14:47,55,45
2026-04-14 08:14:47,50,53
2026-04-14 08:14:47,45,71
2026-04-14 08:14:47,40,43
2026-04-14 08:14:48,35,42
2026-04-14 08:14:48,30,25
2026-04-14 08:14:48,25,20
2026-04-14 08:14:48,20,20
2026-04-14 08:14:48,15,19
2026-04-14 08:14:48,10,19
2026-04-14 08:14:49,5,19
2026-04-14 08:14:49,0,18
2026-04-14 08:14:49,5,19
2026-04-14 08:14:49,10,18
2026-04-14 08:14:49,15,19
2026-04-14 08:14:49,20,20
2026-04-14 08:14:50,25,22
2026-04-14 08:14:50,30,41
2026-04-14 08:14:50,35,42
2026-04-14 08:14:50,40,43
2026-04-14 08:14:50,45,45
2026-04-14 08:14:50,50,53
2026-04-14 08:14:51,55,48
2026-04-14 08:14:51,60,41
2026-04-14 08:14:51,65,40
2026-04-14 08:14:51,70,40
2026-04-14 08:14:51,75,38
2026-04-14 08:14:52,80,38
2026-04-14 08:14:52,85,38
2026-04-14 08:14:52,90,39
2026-04-14 08:14:52,95,40
2026-04-14 08:14:52,100,40
2026-04-14 08:14:52,105,48
2026-04-14 08:14:52,110,47
2026-04-14 08:14:53,115,214
2026-04-14 08:14:53,120,220
2026-04-14 08:14:53,125,218
2026-04-14 08:14:53,130,218
2026-04-14 08:14:53,135,84
2026-04-14 08:14:54,140,252
2026-04-14 08:14:54,145,270
2026-04-14 08:14:54,150,96
2026-04-14 08:14:54,155,272
2026-04-14 08:14:54,160,270
2026-04-14 08:14:55,165,270
2026-04-14 08:14:55,170,176
2026-04-14 08:14:55,175,73
2026-04-14 08:14:55,180,62
2026-04-14 08:14:55,175,58
2026-04-14 08:14:55,170,135
2026-04-14 08:14:56,165,114
2026-04-14 08:14:56,160,92
2026-04-14 08:14:56,155,93
2026-04-14 08:14:56,150,97
2026-04-14 08:14:56,145,80
2026-04-14 08:14:56,140,156
2026-04-14 08:14:57,135,122
2026-04-14 08:14:57,130,184
2026-04-14 08:14:57,125,113
2026-04-14 08:14:57,120,121
2026-04-14 08:14:57,115,130
2026-04-14 08:14:57,110,101
2026-04-14 08:14:58,105,47
2026-04-14 08:14:58,100,44
2026-04-14 08:14:58,95,40
2026-04-14 08:14:58,90,39
2026-04-14 08:14:58,85,38
2026-04-14 08:14:59,80,39
2026-04-14 08:14:59,75,37
2026-04-14 08:14:59,70,39
2026-04-14 08:14:59,65,41
2026-04-14 08:14:59,60,41
2026-04-14 08:14:59,55,48
2026-04-14 08:15:00,50,54
2026-04-14 08:15:00,45,44
2026-04-14 08:15:00,40,42
2026-04-14 08:15:00,35,42
2026-04-14 08:15:00,30,41
2026-04-14 08:15:00,25,21
2026-04-14 08:15:01,20,20
2026-04-14 08:15:01,15,19
2026-04-14 08:15:01,10,18
2026-04-14 08:15:01,5,19
2026-04-14 08:15:01,0,18
2026-04-14 08:15:01,5,19
2026-04-14 08:15:02,10,18
2026-04-14 08:15:02,15,19
2026-04-14 08:15:02,20,20
2026-04-14 08:15:02,25,22
2026-04-14 08:15:02,30,27
2026-04-14 08:15:02,35,42
2026-04-14 08:15:03,40,43
2026-04-14 08:15:03,45,43
2026-04-14 08:15:03,50,55
2026-04-14 08:15:03,55,47
2026-04-14 08:15:03,60,41
2026-04-14 08:15:03,65,42
2026-04-14 08:15:04,70,40
2026-04-14 08:15:04,75,39
2026-04-14 08:15:04,80,38
2026-04-14 08:15:04,85,38
2026-04-14 08:15:04,90,38
2026-04-14 08:15:05,95,38
2026-04-14 08:15:05,100,39
2026-04-14 08:15:05,105,43
2026-04-14 08:15:05,110,50
2026-04-14 08:15:05,115,218
2026-04-14 08:15:05,120,218
2026-04-14 08:15:06,125,219
2026-04-14 08:15:06,130,138
2026-04-14 08:15:06,135,144
2026-04-14 08:15:06,140,152
2026-04-14 08:15:06,145,221
2026-04-14 08:15:06,150,272
2026-04-14 08:15:07,155,109
2026-04-14 08:15:07,160,274
2026-04-14 08:15:07,165,67
2026-04-14 08:15:07,170,32
2026-04-14 08:15:07,175,29
2026-04-14 08:15:08,180,27
2026-04-14 08:15:08,175,30
2026-04-14 08:15:08,170,58
2026-04-14 08:15:08,165,114
2026-04-14 08:15:08,160,94
2026-04-14 08:15:08,155,126
2026-04-14 08:15:08,150,111
2026-04-14 08:15:09,145,135
2026-04-14 08:15:09,140,129
2026-04-14 08:15:09,135,132
2026-04-14 08:15:09,130,104
2026-04-14 08:15:09,125,131
2026-04-14 08:15:10,120,115
2026-04-14 08:15:10,115,112
2026-04-14 08:15:10,110,45
2026-04-14 08:15:10,105,48
2026-04-14 08:15:10,100,41
2026-04-14 08:15:10,95,38
2026-04-14 08:15:11,90,38
2026-04-14 08:15:11,85,37
2026-04-14 08:15:11,80,38
2026-04-14 08:15:11,75,38
2026-04-14 08:15:11,70,38
2026-04-14 08:15:11,65,42
2026-04-14 08:15:12,60,42
2026-04-14 08:15:12,55,47
2026-04-14 08:15:12,50,54
2026-04-14 08:15:12,45,43
2026-04-14 08:15:12,40,44
2026-04-14 08:15:12,35,42
2026-04-14 08:15:13,30,41
2026-04-14 08:15:13,25,20
2026-04-14 08:15:13,20,20
2026-04-14 08:15:13,15,19
2026-04-14 08:15:13,10,19
2026-04-14 08:15:13,5,19
2026-04-14 08:15:14,0,18
2026-04-14 08:15:14,5,19
2026-04-14 08:15:14,10,18
2026-04-14 08:15:14,15,19
2026-04-14 08:15:14,20,20
2026-04-14 08:15:14,25,22
2026-04-14 08:15:15,30,26
2026-04-14 08:15:15,35,42
2026-04-14 08:15:15,40,42
2026-04-14 08:15:15,45,43
2026-04-14 08:15:15,50,52
2026-04-14 08:15:15,55,46
2026-04-14 08:15:16,60,45
2026-04-14 08:15:16,65,40
2026-04-14 08:15:16,70,40
2026-04-14 08:15:16,75,39
2026-04-14 08:15:16,80,38
2026-04-14 08:15:16,85,38
2026-04-14 08:15:17,90,39
2026-04-14 08:15:17,95,39
2026-04-14 08:15:17,100,40
2026-04-14 08:15:17,105,43
2026-04-14 08:15:17,110,50
2026-04-14 08:15:17,115,218
2026-04-14 08:15:18,120,220
2026-04-14 08:15:18,125,220
2026-04-14 08:15:18,130,219
2026-04-14 08:15:18,135,113
2026-04-14 08:15:18,140,220
2026-04-14 08:15:19,145,220
2026-04-14 08:15:19,150,270
2026-04-14 08:15:19,155,116
2026-04-14 08:15:19,160,126
2026-04-14 08:15:19,165,34
2026-04-14 08:15:19,170,29
2026-04-14 08:15:20,175,27
2026-04-14 08:15:20,180,27
2026-04-14 08:15:20,175,28
2026-04-14 08:15:20,170,34
2026-04-14 08:15:20,165,30
2026-04-14 08:15:20,160,30
2026-04-14 08:15:21,155,111
2026-04-14 08:15:21,150,105
2026-04-14 08:15:21,145,188
2026-04-14 08:15:21,140,169
2026-04-14 08:15:21,135,133
2026-04-14 08:15:21,130,123
2026-04-14 08:15:22,125,84
2026-04-14 08:15:22,120,69
2026-04-14 08:15:22,115,122
2026-04-14 08:15:22,110,146
2026-04-14 08:15:22,105,42
2026-04-14 08:15:22,100,42
2026-04-14 08:15:23,95,40
2026-04-14 08:15:23,90,41
2026-04-14 08:15:23,85,38
2026-04-14 08:15:23,80,38
2026-04-14 08:15:23,75,38
2026-04-14 08:15:23,70,39
2026-04-14 08:15:24,65,40
2026-04-14 08:15:24,60,43
2026-04-14 08:15:24,55,45
2026-04-14 08:15:24,50,52
2026-04-14 08:15:24,45,44
2026-04-14 08:15:25,40,43
2026-04-14 08:15:25,35,42
2026-04-14 08:15:25,30,26
2026-04-14 08:15:25,25,20
2026-04-14 08:15:25,20,20
2026-04-14 08:15:25,15,19
2026-04-14 08:15:26,10,18
2026-04-14 08:15:26,5,19
2026-04-14 08:15:26,0,19
2026-04-14 08:15:26,5,19
2026-04-14 08:15:26,10,18
2026-04-14 08:15:26,15,19
2026-04-14 08:15:27,20,19
2026-04-14 08:15:27,25,21
2026-04-14 08:15:27,30,28
2026-04-14 08:15:27,35,41
2026-04-14 08:15:27,40,43
2026-04-14 08:15:27,45,43
2026-04-14 08:15:28,50,52
2026-04-14 08:15:28,55,44
2026-04-14 08:15:28,60,41
2026-04-14 08:15:28,65,40
2026-04-14 08:15:28,70,38
2026-04-14 08:15:28,75,39
2026-04-14 08:15:29,80,38
2026-04-14 08:15:29,85,38
2026-04-14 08:15:29,90,38
2026-04-14 08:15:29,95,39
2026-04-14 08:15:29,100,40
2026-04-14 08:15:29,105,47
2026-04-14 08:15:30,110,47
2026-04-14 08:15:30,115,219
2026-04-14 08:15:30,120,219
2026-04-14 08:15:30,125,218
2026-04-14 08:15:30,130,138
2026-04-14 08:15:31,135,109
2026-04-14 08:15:31,140,220
2026-04-14 08:15:31,145,208
2026-04-14 08:15:34,150,191
2026-04-14 08:15:34,155,107
2026-04-14 08:15:35,160,270
2026-04-14 08:15:35,165,67
2026-04-14 08:15:35,170,26
2026-04-14 08:15:35,175,0
2026-04-14 08:15:35,180,26
2026-04-14 08:15:35,175,26
2026-04-14 08:15:36,170,28
2026-04-14 08:15:36,165,31
2026-04-14 08:15:36,160,97
2026-04-14 08:15:36,155,115
2026-04-14 08:15:36,150,101
2026-04-14 08:15:36,145,134
2026-04-14 08:15:37,140,107
2026-04-14 08:15:37,135,163
2026-04-14 08:15:37,130,109
2026-04-14 08:15:37,125,135
2026-04-14 08:15:37,120,88
2026-04-14 08:15:37,115,183
2026-04-14 08:15:38,110,50
2026-04-14 08:15:38,105,43
2026-04-14 08:15:38,100,40
2026-04-14 08:15:38,95,40
2026-04-14 08:15:38,90,40
2026-04-14 08:15:38,85,39
2026-04-14 08:15:39,80,38
2026-04-14 08:15:39,75,38
2026-04-14 08:15:39,70,40
2026-04-14 08:15:39,65,41
2026-04-14 08:15:39,60,43
2026-04-14 08:15:40,55,45
2026-04-14 08:15:40,50,52
2026-04-14 08:15:40,45,47
2026-04-14 08:15:40,40,43
2026-04-14 08:15:40,35,42
2026-04-14 08:15:40,30,41
2026-04-14 08:15:41,25,22
2026-04-14 08:15:41,20,19
2026-04-14 08:15:41,15,19
2026-04-14 08:15:41,10,19
2026-04-14 08:15:41,5,19
2026-04-14 08:15:41,0,18
2026-04-14 08:15:42,5,19
2026-04-14 08:15:42,10,19
2026-04-14 08:15:42,15,19
2026-04-14 08:15:42,20,19
2026-04-14 08:15:42,25,22
2026-04-14 08:15:42,30,41
2026-04-14 08:15:43,35,41
2026-04-14 08:15:43,40,43
2026-04-14 08:15:43,45,43
2026-04-14 08:15:43,50,53
2026-04-14 08:15:43,55,45
2026-04-14 08:15:43,60,41
2026-04-14 08:15:44,65,40
2026-04-14 08:15:44,70,40
2026-04-14 08:15:44,75,38
2026-04-14 08:15:44,80,38
2026-04-14 08:15:44,85,38
2026-04-14 08:15:44,90,38
2026-04-14 08:15:45,95,38
2026-04-14 08:15:45,100,41
2026-04-14 08:15:45,105,43
2026-04-14 08:15:45,110,49
2026-04-14 08:15:45,115,219
2026-04-14 08:15:45,120,219
2026-04-14 08:15:46,125,218
2026-04-14 08:15:46,130,219
2026-04-14 08:15:46,135,218
2026-04-14 08:15:46,140,221
2026-04-14 08:15:46,145,217
2026-04-14 08:15:47,150,115
2026-04-14 08:15:47,155,130
2026-04-14 08:15:47,160,271
2026-04-14 08:15:47,165,101
2026-04-14 08:15:47,170,109
2026-04-14 08:15:47,175,247
2026-04-14 08:15:48,180,30
2026-04-14 08:15:48,175,30
2026-04-14 08:15:48,170,28
2026-04-14 08:15:48,165,82
2026-04-14 08:15:48,160,130
2026-04-14 08:15:48,155,160
2026-04-14 08:15:49,150,111
2026-04-14 08:15:49,145,88
2026-04-14 08:15:49,140,161
2026-04-14 08:15:49,135,127
2026-04-14 08:15:49,130,113
2026-04-14 08:15:50,125,204
2026-04-14 08:15:50,120,127
2026-04-14 08:15:50,115,144
2026-04-14 08:15:50,110,48
2026-04-14 08:15:50,105,43
2026-04-14 08:15:51,100,40
2026-04-14 08:15:51,95,40
2026-04-14 08:15:51,90,38
2026-04-14 08:15:51,85,37
2026-04-14 08:15:51,80,37
2026-04-14 08:15:51,75,37
2026-04-14 08:15:52,70,38
2026-04-14 08:15:52,65,41
2026-04-14 08:15:52,60,41
2026-04-14 08:15:52,55,47
2026-04-14 08:15:52,50,53
2026-04-14 08:15:52,45,43
2026-04-14 08:15:53,40,44
2026-04-14 08:15:53,35,42
2026-04-14 08:15:53,30,41
2026-04-14 08:15:53,25,21
2026-04-14 08:15:53,20,19
2026-04-14 08:15:53,15,19
2026-04-14 08:15:54,10,19
2026-04-14 08:15:54,5,19
2026-04-14 08:15:54,0,18
2026-04-14 08:15:54,5,19
2026-04-14 08:15:54,10,19
2026-04-14 08:15:54,15,18
2026-04-14 08:15:55,20,20
2026-04-14 08:15:55,25,23
2026-04-14 08:15:55,30,41
2026-04-14 08:15:55,35,42
2026-04-14 08:15:55,40,42
2026-04-14 08:15:55,45,44
2026-04-14 08:15:56,50,53
2026-04-14 08:15:56,55,43
2026-04-14 08:15:56,60,43
2026-04-14 08:15:56,65,41
2026-04-14 08:15:56,70,39
2026-04-14 08:15:56,75,38
2026-04-14 08:15:57,80,37
2026-04-14 08:15:57,85,38
2026-04-14 08:15:57,90,39
2026-04-14 08:15:57,95,39
2026-04-14 08:15:57,100,39
2026-04-14 08:15:57,105,48
2026-04-14 08:15:58,110,49
2026-04-14 08:15:58,115,50
2026-04-14 08:15:58,120,220
2026-04-14 08:15:58,125,219
2026-04-14 08:15:58,130,113
2026-04-14 08:15:59,135,219
2026-04-14 08:15:59,140,143
2026-04-14 08:15:59,145,271
2026-04-14 08:15:59,150,272
